tour_instance_bk,service_date,route_sk,route_bk,zone_bk,zone_name,city,start_datetime,end_datetime,visited_container_count,zone_container_count,all_zone_containers_visited,planned_distance_m,actual_distance_m,planned_duration_min,actual_duration_min
TOUR_20251111_15178,2025-11-11,326,ROUTE_0326,LYON_ZONE_006,Lyon - Zone 6,Lyon,2025-11-11 07:50:00,2025-11-11 10:31:00,15,15,True,21933.6,21650.48,152,161
TOUR_20251111_15179,2025-11-11,299,ROUTE_0299,LYON_ZONE_007,Lyon - Zone 7,Lyon,2025-11-11 05:57:00,2025-11-11 08:52:00,13,15,False,33771.0,33855.6,176,175
TOUR_20251111_15180,2025-11-11,424,ROUTE_0424,LYON_ZONE_008,Lyon - Zone 8,Lyon,2025-11-11 13:11:00,2025-11-11 15:32:00,14,15,False,13858.89,13810.72,138,141
TOUR_20251111_15181,2025-11-11,127,ROUTE_0127,LYON_ZONE_011,Lyon - Zone 11,Lyon,2025-11-11 09:32:00,2025-11-11 11:59:00,14,15,False,27398.82,27587.95,154,147
TOUR_20251111_15182,2025-11-11,464,ROUTE_0464,LYON_ZONE_012,Lyon - Zone 12,Lyon,2025-11-11 07:24:00,2025-11-11 10:17:00,15,15,True,36413.6,36201.75,171,173
TOUR_20251111_15183,2025-11-11,382,ROUTE_0382,LYON_ZONE_013,Lyon - Zone 13,Lyon,2025-11-11 09:05:00,2025-11-11 11:46:00,15,15,True,19459.87,19533.3,155,161
TOUR_20251111_15184,2025-11-11,331,ROUTE_0331,MARSEILLE_ZONE_004,Marseille - Zone 4,Marseille,2025-11-11 06:10:00,2025-11-11 09:17:00,14,15,False,27688.44,27254.75,181,187
TOUR_20251111_15185,2025-11-11,77,ROUTE_0077,MARSEILLE_ZONE_006,Marseille - Zone 6,Marseille,2025-11-11 13:59:00,2025-11-11 17:31:00,15,15,True,42300.33,43495.87,211,212
TOUR_20251111_15186,2025-11-11,21,ROUTE_0021,MARSEILLE_ZONE_011,Marseille - Zone 11,Marseille,2025-11-11 08:21:00,2025-11-11 11:10:00,15,15,True,23287.4,23789.8,160,169
TOUR_20251111_15187,2025-11-11,395,ROUTE_0395,MONTPELLIER_ZONE_001,Montpellier - Zone 1,Montpellier,2025-11-11 06:54:00,2025-11-11 09:29:00,16,16,True,20111.25,20858.51,158,155
TOUR_20251111_15188,2025-11-11,348,ROUTE_0348,MONTPELLIER_ZONE_003,Montpellier - Zone 3,Montpellier,2025-11-11 11:37:00,2025-11-11 13:27:00,10,15,False,16174.88,16514.59,111,110
TOUR_20251111_15189,2025-11-11,253,ROUTE_0253,MONTPELLIER_ZONE_004,Montpellier - Zone 4,Montpellier,2025-11-11 14:59:00,2025-11-11 17:19:00,15,15,True,19454.16,19595.97,146,140
TOUR_20251111_15190,2025-11-11,244,ROUTE_0244,MONTPELLIER_ZONE_006,Montpellier - Zone 6,Montpellier,2025-11-11 08:13:00,2025-11-11 10:28:00,10,15,False,25302.79,25261.81,136,135
TOUR_20251111_15191,2025-11-11,172,ROUTE_0172,MONTPELLIER_ZONE_007,Montpellier - Zone 7,Montpellier,2025-11-11 08:28:00,2025-11-11 11:27:00,14,15,False,40207.52,39787.47,183,179
TOUR_20251111_15192,2025-11-11,372,ROUTE_0372,MONTPELLIER_ZONE_009,Montpellier - Zone 9,Montpellier,2025-11-11 11:12:00,2025-11-11 14:22:00,15,15,True,35394.02,35840.15,181,190
TOUR_20251111_15193,2025-11-11,342,ROUTE_0342,MONTPELLIER_ZONE_012,Montpellier - Zone 12,Montpellier,2025-11-11 10:35:00,2025-11-11 12:04:00,11,15,False,15465.99,15799.1,84,89
TOUR_20251111_15194,2025-11-11,74,ROUTE_0074,MONTPELLIER_ZONE_014,Montpellier - Zone 14,Montpellier,2025-11-11 13:39:00,2025-11-11 16:10:00,15,15,True,23254.49,23624.3,148,151
TOUR_20251111_15195,2025-11-11,226,ROUTE_0226,MONTPELLIER_ZONE_015,Montpellier - Zone 15,Montpellier,2025-11-11 10:45:00,2025-11-11 13:18:00,13,15,False,29792.06,30590.25,147,153
TOUR_20251111_15196,2025-11-11,90,ROUTE_0090,NANTES_ZONE_003,Nantes - Zone 3,Nantes,2025-11-11 09:51:00,2025-11-11 12:50:00,15,15,True,33246.56,33233.95,183,179
TOUR_20251111_15197,2025-11-11,174,ROUTE_0174,NANTES_ZONE_004,Nantes - Zone 4,Nantes,2025-11-11 09:53:00,2025-11-11 13:12:00,15,15,True,40188.03,41330.41,197,199
TOUR_20251111_15198,2025-11-11,2,ROUTE_0002,NANTES_ZONE_005,Nantes - Zone 5,Nantes,2025-11-11 07:36:00,2025-11-11 09:29:00,10,15,False,24541.01,24979.92,107,113
TOUR_20251111_15199,2025-11-11,283,ROUTE_0283,NANTES_ZONE_006,Nantes - Zone 6,Nantes,2025-11-11 09:50:00,2025-11-11 13:08:00,11,15,False,38696.44,39478.91,203,198
TOUR_20251111_15200,2025-11-11,13,ROUTE_0013,NANTES_ZONE_007,Nantes - Zone 7,Nantes,2025-11-11 11:06:00,2025-11-11 14:14:00,15,15,True,33208.72,34494.59,185,188
TOUR_20251111_15201,2025-11-11,441,ROUTE_0441,NANTES_ZONE_009,Nantes - Zone 9,Nantes,2025-11-11 09:03:00,2025-11-11 11:33:00,10,14,False,40943.6,40581.99,156,150
TOUR_20251111_15202,2025-11-11,159,ROUTE_0159,NICE_ZONE_001,Nice - Zone 1,Nice,2025-11-11 07:21:00,2025-11-11 09:06:00,12,16,False,15329.79,15618.85,97,105
TOUR_20251111_15203,2025-11-11,192,ROUTE_0192,NICE_ZONE_003,Nice - Zone 3,Nice,2025-11-11 10:38:00,2025-11-11 13:57:00,14,16,False,47807.36,46930.41,198,199
TOUR_20251111_15204,2025-11-11,399,ROUTE_0399,NICE_ZONE_004,Nice - Zone 4,Nice,2025-11-11 08:26:00,2025-11-11 11:33:00,16,16,True,40781.42,40892.8,183,187
TOUR_20251111_15205,2025-11-11,302,ROUTE_0302,NICE_ZONE_005,Nice - Zone 5,Nice,2025-11-11 09:03:00,2025-11-11 11:44:00,16,16,True,22627.2,22190.23,152,161
TOUR_20251111_15206,2025-11-11,480,ROUTE_0480,NICE_ZONE_007,Nice - Zone 7,Nice,2025-11-11 09:41:00,2025-11-11 12:56:00,16,16,True,31093.46,30705.39,191,195
TOUR_20251111_15207,2025-11-11,301,ROUTE_0301,NICE_ZONE_009,Nice - Zone 9,Nice,2025-11-11 14:12:00,2025-11-11 16:41:00,11,15,False,26401.43,26351.04,148,149
TOUR_20251111_15208,2025-11-11,391,ROUTE_0391,NICE_ZONE_011,Nice - Zone 11,Nice,2025-11-11 07:20:00,2025-11-11 09:08:00,12,15,False,12574.28,12640.45,109,108
TOUR_20251111_15209,2025-11-11,339,ROUTE_0339,NICE_ZONE_012,Nice - Zone 12,Nice,2025-11-11 09:39:00,2025-11-11 12:25:00,14,15,False,29871.45,30532.47,169,166
TOUR_20251111_15210,2025-11-11,51,ROUTE_0051,NICE_ZONE_013,Nice - Zone 13,Nice,2025-11-11 08:06:00,2025-11-11 11:53:00,15,15,True,32725.29,34311.04,228,227
TOUR_20251111_15211,2025-11-11,277,ROUTE_0277,PARIS_ZONE_004,Paris - Zone 4,Paris,2025-11-11 11:05:00,2025-11-11 14:11:00,16,16,True,41029.68,42108.65,181,186
TOUR_20251111_15212,2025-11-11,217,ROUTE_0217,PARIS_ZONE_005,Paris - Zone 5,Paris,2025-11-11 05:59:00,2025-11-11 07:24:00,10,16,False,11293.61,11463.46,79,85
TOUR_20251111_15213,2025-11-11,57,ROUTE_0057,PARIS_ZONE_006,Paris - Zone 6,Paris,2025-11-11 05:36:00,2025-11-11 08:05:00,12,15,False,25694.49,26357.38,140,149
TOUR_20251111_15214,2025-11-11,479,ROUTE_0479,PARIS_ZONE_007,Paris - Zone 7,Paris,2025-11-11 11:13:00,2025-11-11 13:44:00,13,15,False,16534.15,17116.48,146,151
TOUR_20251111_15215,2025-11-11,445,ROUTE_0445,PARIS_ZONE_009,Paris - Zone 9,Paris,2025-11-11 14:31:00,2025-11-11 16:51:00,10,15,False,23772.21,24800.04,133,140
TOUR_20251111_15216,2025-11-11,308,ROUTE_0308,PARIS_ZONE_011,Paris - Zone 11,Paris,2025-11-11 07:05:00,2025-11-11 09:21:00,10,15,False,35290.92,35488.84,136,136
TOUR_20251111_15217,2025-11-11,293,ROUTE_0293,PARIS_ZONE_013,Paris - Zone 13,Paris,2025-11-11 06:05:00,2025-11-11 09:08:00,15,15,True,41025.75,41640.94,189,183
TOUR_20251111_15218,2025-11-11,440,ROUTE_0440,STRASBOURG_ZONE_002,Strasbourg - Zone 2,Strasbourg,2025-11-11 10:19:00,2025-11-11 12:11:00,10,15,False,18203.79,17994.88,105,112
TOUR_20251111_15219,2025-11-11,298,ROUTE_0298,STRASBOURG_ZONE_003,Strasbourg - Zone 3,Strasbourg,2025-11-11 06:05:00,2025-11-11 08:07:00,11,15,False,18732.4,19152.47,114,122
TOUR_20251111_15220,2025-11-11,118,ROUTE_0118,STRASBOURG_ZONE_004,Strasbourg - Zone 4,Strasbourg,2025-11-11 06:20:00,2025-11-11 08:57:00,15,15,True,25339.11,26384.97,162,157
TOUR_20251111_15221,2025-11-11,465,ROUTE_0465,STRASBOURG_ZONE_005,Strasbourg - Zone 5,Strasbourg,2025-11-11 09:46:00,2025-11-11 12:40:00,11,15,False,33642.44,33539.16,172,174
TOUR_20251111_15222,2025-11-11,17,ROUTE_0017,STRASBOURG_ZONE_006,Strasbourg - Zone 6,Strasbourg,2025-11-11 15:20:00,2025-11-11 17:48:00,15,15,True,24922.04,25261.91,156,148
TOUR_20251111_15223,2025-11-11,214,ROUTE_0214,STRASBOURG_ZONE_008,Strasbourg - Zone 8,Strasbourg,2025-11-11 05:33:00,2025-11-11 07:54:00,15,15,True,14289.66,14344.55,148,141
TOUR_20251111_15224,2025-11-11,356,ROUTE_0356,STRASBOURG_ZONE_009,Strasbourg - Zone 9,Strasbourg,2025-11-11 06:40:00,2025-11-11 08:58:00,15,15,True,14923.24,15541.58,136,138
TOUR_20251111_15225,2025-11-11,365,ROUTE_0365,STRASBOURG_ZONE_010,Strasbourg - Zone 10,Strasbourg,2025-11-11 06:48:00,2025-11-11 09:17:00,12,15,False,26056.82,26025.24,145,149
TOUR_20251111_15226,2025-11-11,1,ROUTE_0001,STRASBOURG_ZONE_011,Strasbourg - Zone 11,Strasbourg,2025-11-11 08:01:00,2025-11-11 11:05:00,14,14,True,30863.72,32272.12,191,184
TOUR_20251111_15227,2025-11-11,415,ROUTE_0415,STRASBOURG_ZONE_012,Strasbourg - Zone 12,Strasbourg,2025-11-11 06:26:00,2025-11-11 08:16:00,12,14,False,11864.94,12171.8,117,110
TOUR_20251111_15228,2025-11-11,477,ROUTE_0477,TOULOUSE_ZONE_005,Toulouse - Zone 5,Toulouse,2025-11-11 15:17:00,2025-11-11 17:28:00,12,15,False,20588.14,21071.11,135,131
TOUR_20251111_15229,2025-11-11,36,ROUTE_0036,TOULOUSE_ZONE_006,Toulouse - Zone 6,Toulouse,2025-11-11 13:01:00,2025-11-11 14:29:00,10,15,False,9467.94,9744.09,80,88
TOUR_20251111_15230,2025-11-11,251,ROUTE_0251,TOULOUSE_ZONE_007,Toulouse - Zone 7,Toulouse,2025-11-11 06:51:00,2025-11-11 10:53:00,14,15,False,40511.81,41713.62,240,242
TOUR_20251111_15231,2025-11-11,92,ROUTE_0092,TOULOUSE_ZONE_008,Toulouse - Zone 8,Toulouse,2025-11-11 09:49:00,2025-11-11 12:39:00,13,15,False,27343.14,27653.19,174,170
TOUR_20251111_15232,2025-11-11,403,ROUTE_0403,TOULOUSE_ZONE_010,Toulouse - Zone 10,Toulouse,2025-11-11 05:46:00,2025-11-11 07:56:00,14,14,True,11492.69,11744.08,128,130
TOUR_20251111_15233,2025-11-11,62,ROUTE_0062,TOULOUSE_ZONE_011,Toulouse - Zone 11,Toulouse,2025-11-11 08:22:00,2025-11-11 11:21:00,14,14,True,34704.62,35252.51,176,179
TOUR_20251111_15234,2025-11-11,406,ROUTE_0406,TOULOUSE_ZONE_012,Toulouse - Zone 12,Toulouse,2025-11-11 08:02:00,2025-11-11 10:17:00,12,14,False,25594.32,25887.09,139,135
TOUR_20251112_15235,2025-11-12,363,ROUTE_0363,BORDEAUX_ZONE_001,Bordeaux - Zone 1,Bordeaux,2025-11-12 11:22:00,2025-11-12 14:15:00,15,15,True,28553.89,29251.07,172,173
TOUR_20251112_15236,2025-11-12,362,ROUTE_0362,BORDEAUX_ZONE_002,Bordeaux - Zone 2,Bordeaux,2025-11-12 11:21:00,2025-11-12 14:25:00,15,15,True,28780.92,30062.07,187,184
TOUR_20251112_15237,2025-11-12,63,ROUTE_0063,BORDEAUX_ZONE_003,Bordeaux - Zone 3,Bordeaux,2025-11-12 07:37:00,2025-11-12 09:13:00,11,15,False,18169.6,17864.24,88,96
TOUR_20251112_15238,2025-11-12,414,ROUTE_0414,BORDEAUX_ZONE_004,Bordeaux - Zone 4,Bordeaux,2025-11-12 14:40:00,2025-11-12 17:38:00,12,15,False,34651.7,34888.88,183,178
TOUR_20251112_15239,2025-11-12,24,ROUTE_0024,BORDEAUX_ZONE_010,Bordeaux - Zone 10,Bordeaux,2025-11-12 14:51:00,2025-11-12 17:30:00,15,15,True,20593.21,20298.99,160,159
TOUR_20251112_15240,2025-11-12,242,ROUTE_0242,BORDEAUX_ZONE_011,Bordeaux - Zone 11,Bordeaux,2025-11-12 10:22:00,2025-11-12 12:32:00,12,15,False,27378.86,27349.31,127,130
TOUR_20251112_15241,2025-11-12,100,ROUTE_0100,BORDEAUX_ZONE_012,Bordeaux - Zone 12,Bordeaux,2025-11-12 14:58:00,2025-11-12 17:47:00,15,15,True,19124.03,19419.82,163,169
TOUR_20251112_15242,2025-11-12,169,ROUTE_0169,BORDEAUX_ZONE_013,Bordeaux - Zone 13,Bordeaux,2025-11-12 06:02:00,2025-11-12 08:57:00,15,15,True,38522.74,38442.17,173,175
TOUR_20251112_15243,2025-11-12,257,ROUTE_0257,LILLE_ZONE_001,Lille - Zone 1,Lille,2025-11-12 06:44:00,2025-11-12 09:01:00,14,16,False,18659.12,19622.34,141,137
TOUR_20251112_15244,2025-11-12,256,ROUTE_0256,LILLE_ZONE_004,Lille - Zone 4,Lille,2025-11-12 06:56:00,2025-11-12 09:51:00,16,16,True,32885.94,32876.4,169,175
TOUR_20251112_15245,2025-11-12,247,ROUTE_0247,LILLE_ZONE_007,Lille - Zone 7,Lille,2025-11-12 06:44:00,2025-11-12 09:32:00,12,15,False,38648.84,39118.2,166,168
TOUR_20251112_15246,2025-11-12,463,ROUTE_0463,LILLE_ZONE_008,Lille - Zone 8,Lille,2025-11-12 09:23:00,2025-11-12 11:29:00,10,15,False,31032.04,31339.77,123,126
TOUR_20251112_15247,2025-11-12,498,ROUTE_0498,LILLE_ZONE_010,Lille - Zone 10,Lille,2025-11-12 07:57:00,2025-11-12 10:40:00,15,15,True,30540.14,32053.01,165,163
TOUR_20251112_15248,2025-11-12,289,ROUTE_0289,LILLE_ZONE_012,Lille - Zone 12,Lille,2025-11-12 09:14:00,2025-11-12 11:55:00,14,15,False,45926.4,45200.45,167,161
TOUR_20251112_15249,2025-11-12,230,ROUTE_0230,LILLE_ZONE_013,Lille - Zone 13,Lille,2025-11-12 07:23:00,2025-11-12 09:33:00,11,15,False,27434.64,27771.87,137,130
TOUR_20251112_15250,2025-11-12,346,ROUTE_0346,LYON_ZONE_001,Lyon - Zone 1,Lyon,2025-11-12 13:55:00,2025-11-12 16:12:00,12,16,False,17484.57,17945.0,131,137
TOUR_20251112_15251,2025-11-12,123,ROUTE_0123,LYON_ZONE_002,Lyon - Zone 2,Lyon,2025-11-12 06:18:00,2025-11-12 08:34:00,12,16,False,32273.74,32455.82,127,136
TOUR_20251112_15252,2025-11-12,299,ROUTE_0299,LYON_ZONE_007,Lyon - Zone 7,Lyon,2025-11-12 06:29:00,2025-11-12 09:13:00,12,15,False,33263.03,33208.27,164,164
TOUR_20251112_15253,2025-11-12,246,ROUTE_0246,LYON_ZONE_011,Lyon - Zone 11,Lyon,2025-11-12 09:32:00,2025-11-12 12:20:00,15,15,True,22147.02,23295.02,171,168
TOUR_20251112_15254,2025-11-12,45,ROUTE_0045,LYON_ZONE_012,Lyon - Zone 12,Lyon,2025-11-12 09:22:00,2025-11-12 11:39:00,12,15,False,24994.51,24952.35,131,137
TOUR_20251112_15255,2025-11-12,484,ROUTE_0484,LYON_ZONE_013,Lyon - Zone 13,Lyon,2025-11-12 09:25:00,2025-11-12 12:37:00,14,15,False,37864.83,39688.78,193,192
TOUR_20251112_15256,2025-11-12,130,ROUTE_0130,MARSEILLE_ZONE_002,Marseille - Zone 2,Marseille,2025-11-12 05:35:00,2025-11-12 07:40:00,13,15,False,19102.14,19131.2,130,125
TOUR_20251112_15257,2025-11-12,144,ROUTE_0144,MARSEILLE_ZONE_003,Marseille - Zone 3,Marseille,2025-11-12 08:19:00,2025-11-12 10:55:00,13,15,False,32981.44,34496.22,158,156
TOUR_20251112_15258,2025-11-12,233,ROUTE_0233,MARSEILLE_ZONE_004,Marseille - Zone 4,Marseille,2025-11-12 05:30:00,2025-11-12 08:05:00,15,15,True,25097.59,25283.91,161,155
TOUR_20251112_15259,2025-11-12,211,ROUTE_0211,MARSEILLE_ZONE_005,Marseille - Zone 5,Marseille,2025-11-12 15:29:00,2025-11-12 17:40:00,15,15,True,15857.57,15623.94,132,131
TOUR_20251112_15260,2025-11-12,393,ROUTE_0393,MARSEILLE_ZONE_007,Marseille - Zone 7,Marseille,2025-11-12 13:05:00,2025-11-12 16:44:00,15,15,True,45075.42,45191.15,224,219
TOUR_20251112_15261,2025-11-12,411,ROUTE_0411,MARSEILLE_ZONE_008,Marseille - Zone 8,Marseille,2025-11-12 07:22:00,2025-11-12 09:16:00,10,15,False,18453.3,18922.19,111,114
TOUR_20251112_15262,2025-11-12,321,ROUTE_0321,MARSEILLE_ZONE_009,Marseille - Zone 9,Marseille,2025-11-12 15:27:00,2025-11-12 18:11:00,15,15,True,36513.54,36046.73,166,164
TOUR_20251112_15263,2025-11-12,128,ROUTE_0128,MARSEILLE_ZONE_010,Marseille - Zone 10,Marseille,2025-11-12 06:35:00,2025-11-12 08:54:00,14,15,False,17397.99,17640.23,134,139
TOUR_20251112_15264,2025-11-12,490,ROUTE_0490,MARSEILLE_ZONE_012,Marseille - Zone 12,Marseille,2025-11-12 09:17:00,2025-11-12 11:37:00,10,14,False,33219.58,34117.65,142,140
TOUR_20251112_15265,2025-11-12,258,ROUTE_0258,MARSEILLE_ZONE_013,Marseille - Zone 13,Marseille,2025-11-12 06:53:00,2025-11-12 08:48:00,12,14,False,11960.52,11997.95,111,115
TOUR_20251112_15266,2025-11-12,380,ROUTE_0380,MONTPELLIER_ZONE_003,Montpellier - Zone 3,Montpellier,2025-11-12 06:32:00,2025-11-12 09:27:00,15,15,True,41820.74,43827.23,171,175
TOUR_20251112_15267,2025-11-12,232,ROUTE_0232,MONTPELLIER_ZONE_004,Montpellier - Zone 4,Montpellier,2025-11-12 14:02:00,2025-11-12 16:34:00,14,15,False,27008.96,27536.98,157,152
TOUR_20251112_15268,2025-11-12,202,ROUTE_0202,MONTPELLIER_ZONE_005,Montpellier - Zone 5,Montpellier,2025-11-12 11:10:00,2025-11-12 13:49:00,15,15,True,32426.3,32430.29,161,159
TOUR_20251112_15269,2025-11-12,25,ROUTE_0025,MONTPELLIER_ZONE_007,Montpellier - Zone 7,Montpellier,2025-11-12 09:08:00,2025-11-12 12:19:00,15,15,True,41277.48,42965.57,199,191
TOUR_20251112_15270,2025-11-12,456,ROUTE_0456,MONTPELLIER_ZONE_009,Montpellier - Zone 9,Montpellier,2025-11-12 10:03:00,2025-11-12 13:22:00,12,15,False,42634.87,43219.25,203,199
TOUR_20251112_15271,2025-11-12,70,ROUTE_0070,MONTPELLIER_ZONE_011,Montpellier - Zone 11,Montpellier,2025-11-12 06:43:00,2025-11-12 09:20:00,12,15,False,38261.41,39651.96,162,157
TOUR_20251112_15272,2025-11-12,371,ROUTE_0371,MONTPELLIER_ZONE_012,Montpellier - Zone 12,Montpellier,2025-11-12 14:39:00,2025-11-12 17:18:00,15,15,True,28777.83,29226.29,152,159
TOUR_20251112_15273,2025-11-12,74,ROUTE_0074,MONTPELLIER_ZONE_014,Montpellier - Zone 14,Montpellier,2025-11-12 14:22:00,2025-11-12 16:35:00,13,15,False,23432.18,23654.07,135,133
TOUR_20251112_15274,2025-11-12,420,ROUTE_0420,MONTPELLIER_ZONE_015,Montpellier - Zone 15,Montpellier,2025-11-12 10:10:00,2025-11-12 13:18:00,12,15,False,38672.3,38930.82,182,188
TOUR_20251112_15275,2025-11-12,447,ROUTE_0447,NANTES_ZONE_001,Nantes - Zone 1,Nantes,2025-11-12 06:26:00,2025-11-12 09:16:00,15,15,True,28406.84,29408.7,172,170
TOUR_20251112_15276,2025-11-12,292,ROUTE_0292,NANTES_ZONE_002,Nantes - Zone 2,Nantes,2025-11-12 10:49:00,2025-11-12 12:45:00,11,15,False,13272.31,13083.81,115,116
TOUR_20251112_15277,2025-11-12,359,ROUTE_0359,NANTES_ZONE_003,Nantes - Zone 3,Nantes,2025-11-12 06:01:00,2025-11-12 08:59:00,15,15,True,38161.84,38692.53,186,178
TOUR_20251112_15278,2025-11-12,66,ROUTE_0066,NANTES_ZONE_004,Nantes - Zone 4,Nantes,2025-11-12 06:31:00,2025-11-12 08:46:00,10,15,False,36199.2,36481.77,126,135
TOUR_20251112_15279,2025-11-12,221,ROUTE_0221,NANTES_ZONE_005,Nantes - Zone 5,Nantes,2025-11-12 15:09:00,2025-11-12 18:17:00,14,15,False,44599.5,44599.14,179,188
TOUR_20251112_15280,2025-11-12,283,ROUTE_0283,NANTES_ZONE_006,Nantes - Zone 6,Nantes,2025-11-12 05:56:00,2025-11-12 09:33:00,12,15,False,35771.2,37339.34,212,217
TOUR_20251112_15281,2025-11-12,279,ROUTE_0279,NANTES_ZONE_007,Nantes - Zone 7,Nantes,2025-11-12 05:51:00,2025-11-12 09:34:00,15,15,True,36685.78,37496.13,219,223
TOUR_20251112_15282,2025-11-12,396,ROUTE_0396,NANTES_ZONE_008,Nantes - Zone 8,Nantes,2025-11-12 05:45:00,2025-11-12 08:07:00,10,14,False,35119.31,35873.88,148,142
TOUR_20251112_15283,2025-11-12,376,ROUTE_0376,NANTES_ZONE_011,Nantes - Zone 11,Nantes,2025-11-12 06:56:00,2025-11-12 09:14:00,12,14,False,28601.52,29787.16,138,138
TOUR_20251112_15284,2025-11-12,324,ROUTE_0324,NANTES_ZONE_012,Nantes - Zone 12,Nantes,2025-11-12 10:34:00,2025-11-12 12:54:00,14,14,True,10586.4,10795.11,145,140
TOUR_20251112_15285,2025-11-12,318,ROUTE_0318,NICE_ZONE_001,Nice - Zone 1,Nice,2025-11-12 05:43:00,2025-11-12 07:30:00,12,16,False,12675.72,12982.78,110,107
TOUR_20251112_15286,2025-11-12,399,ROUTE_0399,NICE_ZONE_004,Nice - Zone 4,Nice,2025-11-12 07:43:00,2025-11-12 10:27:00,16,16,True,39786.01,40899.46,154,164
TOUR_20251112_15287,2025-11-12,302,ROUTE_0302,NICE_ZONE_005,Nice - Zone 5,Nice,2025-11-12 05:58:00,2025-11-12 08:21:00,14,16,False,18842.33,19089.35,145,143
TOUR_20251112_15288,2025-11-12,480,ROUTE_0480,NICE_ZONE_007,Nice - Zone 7,Nice,2025-11-12 08:08:00,2025-11-12 10:25:00,12,16,False,27679.13,28075.34,133,137
TOUR_20251112_15289,2025-11-12,6,ROUTE_0006,NICE_ZONE_008,Nice - Zone 8,Nice,2025-11-12 08:19:00,2025-11-12 11:25:00,15,15,True,38460.09,37850.24,178,186
TOUR_20251112_15290,2025-11-12,68,ROUTE_0068,NICE_ZONE_010,Nice - Zone 10,Nice,2025-11-12 11:12:00,2025-11-12 14:22:00,15,15,True,37270.39,38128.16,196,190
TOUR_20251112_15291,2025-11-12,384,ROUTE_0384,NICE_ZONE_012,Nice - Zone 12,Nice,2025-11-12 11:51:00,2025-11-12 15:35:00,14,15,False,45343.76,44753.05,227,224
TOUR_20251112_15292,2025-11-12,303,ROUTE_0303,PARIS_ZONE_001,Paris - Zone 1,Paris,2025-11-12 14:52:00,2025-11-12 17:04:00,10,16,False,22386.0,23459.46,136,132
TOUR_20251112_15293,2025-11-12,332,ROUTE_0332,PARIS_ZONE_002,Paris - Zone 2,Paris,2025-11-12 07:42:00,2025-11-12 10:53:00,16,16,True,36874.43,36705.93,189,191
TOUR_20251112_15294,2025-11-12,313,ROUTE_0313,PARIS_ZONE_003,Paris - Zone 3,Paris,2025-11-12 13:15:00,2025-11-12 15:38:00,15,16,False,28560.42,28643.54,136,143
TOUR_20251112_15295,2025-11-12,228,ROUTE_0228,PARIS_ZONE_004,Paris - Zone 4,Paris,2025-11-12 06:29:00,2025-11-12 08:39:00,14,16,False,11791.85,11916.33,123,130
TOUR_20251112_15296,2025-11-12,217,ROUTE_0217,PARIS_ZONE_005,Paris - Zone 5,Paris,2025-11-12 10:07:00,2025-11-12 12:10:00,13,16,False,11790.52,12254.35,130,123
TOUR_20251112_15297,2025-11-12,207,ROUTE_0207,PARIS_ZONE_006,Paris - Zone 6,Paris,2025-11-12 11:43:00,2025-11-12 13:56:00,14,15,False,19393.34,19992.99,136,133
TOUR_20251112_15298,2025-11-12,479,ROUTE_0479,PARIS_ZONE_007,Paris - Zone 7,Paris,2025-11-12 05:32:00,2025-11-12 07:26:00,11,15,False,18557.79,18221.57,111,114
TOUR_20251112_15299,2025-11-12,288,ROUTE_0288,PARIS_ZONE_008,Paris - Zone 8,Paris,2025-11-12 09:05:00,2025-11-12 11:39:00,15,15,True,20680.03,21193.0,161,154
TOUR_20251112_15300,2025-11-12,150,ROUTE_0150,PARIS_ZONE_010,Paris - Zone 10,Paris,2025-11-12 07:26:00,2025-11-12 09:57:00,13,15,False,33387.48,33592.68,158,151
TOUR_20251112_15301,2025-11-12,308,ROUTE_0308,PARIS_ZONE_011,Paris - Zone 11,Paris,2025-11-12 09:54:00,2025-11-12 12:20:00,10,15,False,32093.62,33032.2,147,146
TOUR_20251112_15302,2025-11-12,310,ROUTE_0310,PARIS_ZONE_012,Paris - Zone 12,Paris,2025-11-12 09:49:00,2025-11-12 12:05:00,15,15,True,19176.15,19437.83,128,136
TOUR_20251112_15303,2025-11-12,293,ROUTE_0293,PARIS_ZONE_013,Paris - Zone 13,Paris,2025-11-12 05:38:00,2025-11-12 08:48:00,15,15,True,41891.35,43607.59,196,190
TOUR_20251112_15304,2025-11-12,439,ROUTE_0439,STRASBOURG_ZONE_007,Strasbourg - Zone 7,Strasbourg,2025-11-12 12:00:00,2025-11-12 14:50:00,15,15,True,32756.54,32154.01,163,170
TOUR_20251112_15305,2025-11-12,75,ROUTE_0075,STRASBOURG_ZONE_009,Strasbourg - Zone 9,Strasbourg,2025-11-12 06:27:00,2025-11-12 08:15:00,10,15,False,17041.53,17556.38,111,108
TOUR_20251112_15306,2025-11-12,367,ROUTE_0367,STRASBOURG_ZONE_010,Strasbourg - Zone 10,Strasbourg,2025-11-12 13:55:00,2025-11-12 16:29:00,14,15,False,20976.1,21015.96,154,154
TOUR_20251112_15307,2025-11-12,259,ROUTE_0259,STRASBOURG_ZONE_011,Strasbourg - Zone 11,Strasbourg,2025-11-12 07:47:00,2025-11-12 09:40:00,14,14,True,15803.74,16016.15,121,113
TOUR_20251112_15308,2025-11-12,236,ROUTE_0236,TOULOUSE_ZONE_001,Toulouse - Zone 1,Toulouse,2025-11-12 07:00:00,2025-11-12 09:00:00,13,15,False,14418.22,14516.79,113,120
