tour_instance_bk,service_date,zone_bk,route_bk,agent_bk,role_in_tour,start_datetime,end_datetime
TOUR_20250901_10464,2025-09-01,NICE_ZONE_011,ROUTE_0096,AGENT_00202,COLLECTOR,2025-09-01 15:08:00,2025-09-01 17:23:00
TOUR_20250901_10465,2025-09-01,NICE_ZONE_012,ROUTE_0384,AGENT_00517,DRIVER,2025-09-01 10:41:00,2025-09-01 14:23:00
TOUR_20250901_10465,2025-09-01,NICE_ZONE_012,ROUTE_0384,AGENT_00941,COLLECTOR,2025-09-01 10:41:00,2025-09-01 14:23:00
TOUR_20250901_10466,2025-09-01,NICE_ZONE_013,ROUTE_0206,AGENT_00412,DRIVER,2025-09-01 07:42:00,2025-09-01 09:39:00
TOUR_20250901_10466,2025-09-01,NICE_ZONE_013,ROUTE_0206,AGENT_00751,COLLECTOR,2025-09-01 07:42:00,2025-09-01 09:39:00
TOUR_20250901_10466,2025-09-01,NICE_ZONE_013,ROUTE_0206,AGENT_00933,COLLECTOR,2025-09-01 07:42:00,2025-09-01 09:39:00
TOUR_20250901_10467,2025-09-01,PARIS_ZONE_002,ROUTE_0329,AGENT_00977,DRIVER,2025-09-01 14:53:00,2025-09-01 18:09:00
TOUR_20250901_10467,2025-09-01,PARIS_ZONE_002,ROUTE_0329,AGENT_00819,COLLECTOR,2025-09-01 14:53:00,2025-09-01 18:09:00
TOUR_20250901_10468,2025-09-01,PARIS_ZONE_003,ROUTE_0313,AGENT_00931,DRIVER,2025-09-01 09:51:00,2025-09-01 12:14:00
TOUR_20250901_10468,2025-09-01,PARIS_ZONE_003,ROUTE_0313,AGENT_00219,COLLECTOR,2025-09-01 09:51:00,2025-09-01 12:14:00
TOUR_20250901_10468,2025-09-01,PARIS_ZONE_003,ROUTE_0313,AGENT_00395,COLLECTOR,2025-09-01 09:51:00,2025-09-01 12:14:00
TOUR_20250901_10468,2025-09-01,PARIS_ZONE_003,ROUTE_0313,AGENT_00993,SUPERVISOR,2025-09-01 09:51:00,2025-09-01 12:14:00
TOUR_20250901_10469,2025-09-01,PARIS_ZONE_005,ROUTE_0181,AGENT_00208,DRIVER,2025-09-01 06:15:00,2025-09-01 09:43:00
TOUR_20250901_10469,2025-09-01,PARIS_ZONE_005,ROUTE_0181,AGENT_00726,COLLECTOR,2025-09-01 06:15:00,2025-09-01 09:43:00
TOUR_20250901_10469,2025-09-01,PARIS_ZONE_005,ROUTE_0181,AGENT_00595,SUPERVISOR,2025-09-01 06:15:00,2025-09-01 09:43:00
TOUR_20250901_10470,2025-09-01,PARIS_ZONE_006,ROUTE_0009,AGENT_00115,DRIVER,2025-09-01 14:55:00,2025-09-01 17:02:00
TOUR_20250901_10470,2025-09-01,PARIS_ZONE_006,ROUTE_0009,AGENT_00479,COLLECTOR,2025-09-01 14:55:00,2025-09-01 17:02:00
TOUR_20250901_10471,2025-09-01,PARIS_ZONE_007,ROUTE_0479,AGENT_00822,DRIVER,2025-09-01 14:27:00,2025-09-01 16:56:00
TOUR_20250901_10471,2025-09-01,PARIS_ZONE_007,ROUTE_0479,AGENT_00291,COLLECTOR,2025-09-01 14:27:00,2025-09-01 16:56:00
TOUR_20250901_10471,2025-09-01,PARIS_ZONE_007,ROUTE_0479,AGENT_00158,SUPERVISOR,2025-09-01 14:27:00,2025-09-01 16:56:00
TOUR_20250901_10472,2025-09-01,PARIS_ZONE_008,ROUTE_0039,AGENT_00507,DRIVER,2025-09-01 10:25:00,2025-09-01 12:28:00
TOUR_20250901_10472,2025-09-01,PARIS_ZONE_008,ROUTE_0039,AGENT_00296,COLLECTOR,2025-09-01 10:25:00,2025-09-01 12:28:00
TOUR_20250901_10473,2025-09-01,PARIS_ZONE_009,ROUTE_0300,AGENT_00421,DRIVER,2025-09-01 07:24:00,2025-09-01 10:34:00
TOUR_20250901_10473,2025-09-01,PARIS_ZONE_009,ROUTE_0300,AGENT_00710,COLLECTOR,2025-09-01 07:24:00,2025-09-01 10:34:00
TOUR_20250901_10473,2025-09-01,PARIS_ZONE_009,ROUTE_0300,AGENT_00151,SUPERVISOR,2025-09-01 07:24:00,2025-09-01 10:34:00
TOUR_20250901_10474,2025-09-01,PARIS_ZONE_010,ROUTE_0368,AGENT_00044,DRIVER,2025-09-01 15:20:00,2025-09-01 18:22:00
TOUR_20250901_10474,2025-09-01,PARIS_ZONE_010,ROUTE_0368,AGENT_00934,COLLECTOR,2025-09-01 15:20:00,2025-09-01 18:22:00
TOUR_20250901_10475,2025-09-01,PARIS_ZONE_011,ROUTE_0067,AGENT_00720,DRIVER,2025-09-01 06:37:00,2025-09-01 09:15:00
TOUR_20250901_10475,2025-09-01,PARIS_ZONE_011,ROUTE_0067,AGENT_00854,COLLECTOR,2025-09-01 06:37:00,2025-09-01 09:15:00
TOUR_20250901_10476,2025-09-01,PARIS_ZONE_012,ROUTE_0489,AGENT_00758,DRIVER,2025-09-01 13:21:00,2025-09-01 16:07:00
TOUR_20250901_10476,2025-09-01,PARIS_ZONE_012,ROUTE_0489,AGENT_00919,COLLECTOR,2025-09-01 13:21:00,2025-09-01 16:07:00
TOUR_20250901_10477,2025-09-01,PARIS_ZONE_013,ROUTE_0454,AGENT_00989,DRIVER,2025-09-01 07:57:00,2025-09-01 10:08:00
TOUR_20250901_10477,2025-09-01,PARIS_ZONE_013,ROUTE_0454,AGENT_00415,COLLECTOR,2025-09-01 07:57:00,2025-09-01 10:08:00
TOUR_20250901_10478,2025-09-01,STRASBOURG_ZONE_002,ROUTE_0047,AGENT_00496,DRIVER,2025-09-01 08:24:00,2025-09-01 10:36:00
TOUR_20250901_10478,2025-09-01,STRASBOURG_ZONE_002,ROUTE_0047,AGENT_00638,COLLECTOR,2025-09-01 08:24:00,2025-09-01 10:36:00
TOUR_20250901_10478,2025-09-01,STRASBOURG_ZONE_002,ROUTE_0047,AGENT_00349,COLLECTOR,2025-09-01 08:24:00,2025-09-01 10:36:00
TOUR_20250901_10478,2025-09-01,STRASBOURG_ZONE_002,ROUTE_0047,AGENT_00660,SUPERVISOR,2025-09-01 08:24:00,2025-09-01 10:36:00
TOUR_20250901_10479,2025-09-01,STRASBOURG_ZONE_004,ROUTE_0118,AGENT_00148,DRIVER,2025-09-01 11:37:00,2025-09-01 14:23:00
TOUR_20250901_10479,2025-09-01,STRASBOURG_ZONE_004,ROUTE_0118,AGENT_00310,COLLECTOR,2025-09-01 11:37:00,2025-09-01 14:23:00
TOUR_20250901_10480,2025-09-01,STRASBOURG_ZONE_007,ROUTE_0286,AGENT_00963,DRIVER,2025-09-01 05:57:00,2025-09-01 08:50:00
TOUR_20250901_10480,2025-09-01,STRASBOURG_ZONE_007,ROUTE_0286,AGENT_00399,COLLECTOR,2025-09-01 05:57:00,2025-09-01 08:50:00
TOUR_20250901_10481,2025-09-01,STRASBOURG_ZONE_008,ROUTE_0214,AGENT_00002,DRIVER,2025-09-01 11:04:00,2025-09-01 12:50:00
TOUR_20250901_10481,2025-09-01,STRASBOURG_ZONE_008,ROUTE_0214,AGENT_00974,COLLECTOR,2025-09-01 11:04:00,2025-09-01 12:50:00
TOUR_20250901_10482,2025-09-01,STRASBOURG_ZONE_009,ROUTE_0375,AGENT_00142,DRIVER,2025-09-01 06:43:00,2025-09-01 09:46:00
TOUR_20250901_10482,2025-09-01,STRASBOURG_ZONE_009,ROUTE_0375,AGENT_00287,COLLECTOR,2025-09-01 06:43:00,2025-09-01 09:46:00
TOUR_20250901_10482,2025-09-01,STRASBOURG_ZONE_009,ROUTE_0375,AGENT_00705,COLLECTOR,2025-09-01 06:43:00,2025-09-01 09:46:00
TOUR_20250901_10482,2025-09-01,STRASBOURG_ZONE_009,ROUTE_0375,AGENT_00205,SUPERVISOR,2025-09-01 06:43:00,2025-09-01 09:46:00
TOUR_20250901_10483,2025-09-01,TOULOUSE_ZONE_003,ROUTE_0271,AGENT_00897,DRIVER,2025-09-01 06:50:00,2025-09-01 09:08:00
TOUR_20250901_10483,2025-09-01,TOULOUSE_ZONE_003,ROUTE_0271,AGENT_00812,COLLECTOR,2025-09-01 06:50:00,2025-09-01 09:08:00
TOUR_20250901_10484,2025-09-01,TOULOUSE_ZONE_005,ROUTE_0052,AGENT_00225,DRIVER,2025-09-01 09:47:00,2025-09-01 11:43:00
TOUR_20250901_10484,2025-09-01,TOULOUSE_ZONE_005,ROUTE_0052,AGENT_00426,COLLECTOR,2025-09-01 09:47:00,2025-09-01 11:43:00
TOUR_20250901_10484,2025-09-01,TOULOUSE_ZONE_005,ROUTE_0052,AGENT_00438,COLLECTOR,2025-09-01 09:47:00,2025-09-01 11:43:00
TOUR_20250901_10485,2025-09-01,TOULOUSE_ZONE_006,ROUTE_0026,AGENT_00062,DRIVER,2025-09-01 10:41:00,2025-09-01 12:51:00
TOUR_20250901_10485,2025-09-01,TOULOUSE_ZONE_006,ROUTE_0026,AGENT_00567,COLLECTOR,2025-09-01 10:41:00,2025-09-01 12:51:00
TOUR_20250901_10486,2025-09-01,TOULOUSE_ZONE_008,ROUTE_0176,AGENT_00658,DRIVER,2025-09-01 11:38:00,2025-09-01 14:48:00
TOUR_20250901_10486,2025-09-01,TOULOUSE_ZONE_008,ROUTE_0176,AGENT_00341,COLLECTOR,2025-09-01 11:38:00,2025-09-01 14:48:00
TOUR_20250901_10487,2025-09-01,TOULOUSE_ZONE_009,ROUTE_0469,AGENT_00478,DRIVER,2025-09-01 06:18:00,2025-09-01 09:12:00
TOUR_20250901_10487,2025-09-01,TOULOUSE_ZONE_009,ROUTE_0469,AGENT_00352,COLLECTOR,2025-09-01 06:18:00,2025-09-01 09:12:00
TOUR_20250901_10488,2025-09-01,TOULOUSE_ZONE_010,ROUTE_0033,AGENT_00930,DRIVER,2025-09-01 05:35:00,2025-09-01 07:13:00
TOUR_20250901_10488,2025-09-01,TOULOUSE_ZONE_010,ROUTE_0033,AGENT_00962,COLLECTOR,2025-09-01 05:35:00,2025-09-01 07:13:00
TOUR_20250901_10489,2025-09-01,TOULOUSE_ZONE_012,ROUTE_0500,AGENT_00361,DRIVER,2025-09-01 08:00:00,2025-09-01 10:49:00
TOUR_20250901_10489,2025-09-01,TOULOUSE_ZONE_012,ROUTE_0500,AGENT_00433,COLLECTOR,2025-09-01 08:00:00,2025-09-01 10:49:00
TOUR_20250901_10489,2025-09-01,TOULOUSE_ZONE_012,ROUTE_0500,AGENT_00529,COLLECTOR,2025-09-01 08:00:00,2025-09-01 10:49:00
TOUR_20250901_10490,2025-09-01,TOULOUSE_ZONE_013,ROUTE_0450,AGENT_00969,DRIVER,2025-09-01 06:03:00,2025-09-01 08:41:00
TOUR_20250901_10490,2025-09-01,TOULOUSE_ZONE_013,ROUTE_0450,AGENT_00747,COLLECTOR,2025-09-01 06:03:00,2025-09-01 08:41:00
TOUR_20250902_10491,2025-09-02,BORDEAUX_ZONE_001,ROUTE_0455,AGENT_00344,DRIVER,2025-09-02 13:29:00,2025-09-02 16:26:00
TOUR_20250902_10491,2025-09-02,BORDEAUX_ZONE_001,ROUTE_0455,AGENT_00192,COLLECTOR,2025-09-02 13:29:00,2025-09-02 16:26:00
TOUR_20250902_10492,2025-09-02,BORDEAUX_ZONE_006,ROUTE_0167,AGENT_00428,DRIVER,2025-09-02 09:42:00,2025-09-02 12:19:00
TOUR_20250902_10492,2025-09-02,BORDEAUX_ZONE_006,ROUTE_0167,AGENT_00295,COLLECTOR,2025-09-02 09:42:00,2025-09-02 12:19:00
TOUR_20250902_10493,2025-09-02,BORDEAUX_ZONE_008,ROUTE_0148,AGENT_00845,DRIVER,2025-09-02 15:20:00,2025-09-02 17:43:00
TOUR_20250902_10493,2025-09-02,BORDEAUX_ZONE_008,ROUTE_0148,AGENT_00791,COLLECTOR,2025-09-02 15:20:00,2025-09-02 17:43:00
TOUR_20250902_10494,2025-09-02,BORDEAUX_ZONE_011,ROUTE_0131,AGENT_00858,DRIVER,2025-09-02 10:30:00,2025-09-02 13:06:00
TOUR_20250902_10494,2025-09-02,BORDEAUX_ZONE_011,ROUTE_0131,AGENT_00521,COLLECTOR,2025-09-02 10:30:00,2025-09-02 13:06:00
TOUR_20250902_10494,2025-09-02,BORDEAUX_ZONE_011,ROUTE_0131,AGENT_00727,SUPERVISOR,2025-09-02 10:30:00,2025-09-02 13:06:00
TOUR_20250902_10495,2025-09-02,BORDEAUX_ZONE_012,ROUTE_0213,AGENT_00456,DRIVER,2025-09-02 11:55:00,2025-09-02 14:53:00
TOUR_20250902_10495,2025-09-02,BORDEAUX_ZONE_012,ROUTE_0213,AGENT_00768,COLLECTOR,2025-09-02 11:55:00,2025-09-02 14:53:00
TOUR_20250902_10495,2025-09-02,BORDEAUX_ZONE_012,ROUTE_0213,AGENT_00394,SUPERVISOR,2025-09-02 11:55:00,2025-09-02 14:53:00
TOUR_20250902_10496,2025-09-02,BORDEAUX_ZONE_013,ROUTE_0169,AGENT_00834,DRIVER,2025-09-02 15:00:00,2025-09-02 18:10:00
TOUR_20250902_10496,2025-09-02,BORDEAUX_ZONE_013,ROUTE_0169,AGENT_00955,COLLECTOR,2025-09-02 15:00:00,2025-09-02 18:10:00
TOUR_20250902_10497,2025-09-02,BORDEAUX_ZONE_014,ROUTE_0431,AGENT_00667,DRIVER,2025-09-02 06:29:00,2025-09-02 09:16:00
TOUR_20250902_10497,2025-09-02,BORDEAUX_ZONE_014,ROUTE_0431,AGENT_00075,COLLECTOR,2025-09-02 06:29:00,2025-09-02 09:16:00
TOUR_20250902_10497,2025-09-02,BORDEAUX_ZONE_014,ROUTE_0431,AGENT_00776,SUPERVISOR,2025-09-02 06:29:00,2025-09-02 09:16:00
TOUR_20250902_10498,2025-09-02,LILLE_ZONE_002,ROUTE_0281,AGENT_00263,DRIVER,2025-09-02 11:31:00,2025-09-02 13:38:00
TOUR_20250902_10498,2025-09-02,LILLE_ZONE_002,ROUTE_0281,AGENT_00125,COLLECTOR,2025-09-02 11:31:00,2025-09-02 13:38:00
TOUR_20250902_10499,2025-09-02,LILLE_ZONE_004,ROUTE_0256,AGENT_00388,DRIVER,2025-09-02 08:28:00,2025-09-02 11:25:00
TOUR_20250902_10499,2025-09-02,LILLE_ZONE_004,ROUTE_0256,AGENT_00238,COLLECTOR,2025-09-02 08:28:00,2025-09-02 11:25:00
TOUR_20250902_10500,2025-09-02,LILLE_ZONE_007,ROUTE_0247,AGENT_00245,DRIVER,2025-09-02 15:09:00,2025-09-02 18:03:00
TOUR_20250902_10500,2025-09-02,LILLE_ZONE_007,ROUTE_0247,AGENT_00256,COLLECTOR,2025-09-02 15:09:00,2025-09-02 18:03:00
TOUR_20250902_10501,2025-09-02,LILLE_ZONE_008,ROUTE_0463,AGENT_00110,DRIVER,2025-09-02 09:35:00,2025-09-02 12:22:00
TOUR_20250902_10501,2025-09-02,LILLE_ZONE_008,ROUTE_0463,AGENT_00446,COLLECTOR,2025-09-02 09:35:00,2025-09-02 12:22:00
TOUR_20250902_10502,2025-09-02,LILLE_ZONE_010,ROUTE_0311,AGENT_00112,DRIVER,2025-09-02 10:53:00,2025-09-02 13:12:00
TOUR_20250902_10502,2025-09-02,LILLE_ZONE_010,ROUTE_0311,AGENT_00177,COLLECTOR,2025-09-02 10:53:00,2025-09-02 13:12:00
TOUR_20250902_10503,2025-09-02,LILLE_ZONE_011,ROUTE_0275,AGENT_00782,DRIVER,2025-09-02 07:11:00,2025-09-02 10:03:00
TOUR_20250902_10503,2025-09-02,LILLE_ZONE_011,ROUTE_0275,AGENT_00474,COLLECTOR,2025-09-02 07:11:00,2025-09-02 10:03:00
TOUR_20250902_10504,2025-09-02,LILLE_ZONE_012,ROUTE_0189,AGENT_00965,DRIVER,2025-09-02 06:43:00,2025-09-02 09:39:00
TOUR_20250902_10504,2025-09-02,LILLE_ZONE_012,ROUTE_0189,AGENT_00659,COLLECTOR,2025-09-02 06:43:00,2025-09-02 09:39:00
TOUR_20250902_10504,2025-09-02,LILLE_ZONE_012,ROUTE_0189,AGENT_00907,COLLECTOR,2025-09-02 06:43:00,2025-09-02 09:39:00
TOUR_20250902_10504,2025-09-02,LILLE_ZONE_012,ROUTE_0189,AGENT_00012,SUPERVISOR,2025-09-02 06:43:00,2025-09-02 09:39:00
TOUR_20250902_10505,2025-09-02,LILLE_ZONE_013,ROUTE_0198,AGENT_00742,DRIVER,2025-09-02 06:09:00,2025-09-02 08:56:00
TOUR_20250902_10505,2025-09-02,LILLE_ZONE_013,ROUTE_0198,AGENT_00362,COLLECTOR,2025-09-02 06:09:00,2025-09-02 08:56:00
TOUR_20250902_10505,2025-09-02,LILLE_ZONE_013,ROUTE_0198,AGENT_00374,SUPERVISOR,2025-09-02 06:09:00,2025-09-02 08:56:00
TOUR_20250902_10506,2025-09-02,LYON_ZONE_002,ROUTE_0136,AGENT_00343,DRIVER,2025-09-02 05:45:00,2025-09-02 08:16:00
TOUR_20250902_10506,2025-09-02,LYON_ZONE_002,ROUTE_0136,AGENT_00384,COLLECTOR,2025-09-02 05:45:00,2025-09-02 08:16:00
TOUR_20250902_10507,2025-09-02,LYON_ZONE_003,ROUTE_0284,AGENT_00792,DRIVER,2025-09-02 14:10:00,2025-09-02 16:39:00
TOUR_20250902_10507,2025-09-02,LYON_ZONE_003,ROUTE_0284,AGENT_00406,COLLECTOR,2025-09-02 14:10:00,2025-09-02 16:39:00
TOUR_20250902_10508,2025-09-02,LYON_ZONE_004,ROUTE_0091,AGENT_00404,DRIVER,2025-09-02 07:25:00,2025-09-02 10:15:00
TOUR_20250902_10508,2025-09-02,LYON_ZONE_004,ROUTE_0091,AGENT_00671,COLLECTOR,2025-09-02 07:25:00,2025-09-02 10:15:00
TOUR_20250902_10508,2025-09-02,LYON_ZONE_004,ROUTE_0091,AGENT_00174,COLLECTOR,2025-09-02 07:25:00,2025-09-02 10:15:00
TOUR_20250902_10509,2025-09-02,LYON_ZONE_005,ROUTE_0209,AGENT_00729,DRIVER,2025-09-02 06:33:00,2025-09-02 09:15:00
TOUR_20250902_10509,2025-09-02,LYON_ZONE_005,ROUTE_0209,AGENT_00892,COLLECTOR,2025-09-02 06:33:00,2025-09-02 09:15:00
TOUR_20250902_10509,2025-09-02,LYON_ZONE_005,ROUTE_0209,AGENT_00133,COLLECTOR,2025-09-02 06:33:00,2025-09-02 09:15:00
TOUR_20250902_10510,2025-09-02,LYON_ZONE_007,ROUTE_0451,AGENT_00804,DRIVER,2025-09-02 06:48:00,2025-09-02 09:12:00
TOUR_20250902_10510,2025-09-02,LYON_ZONE_007,ROUTE_0451,AGENT_00010,COLLECTOR,2025-09-02 06:48:00,2025-09-02 09:12:00
TOUR_20250902_10511,2025-09-02,LYON_ZONE_008,ROUTE_0087,AGENT_00717,DRIVER,2025-09-02 06:25:00,2025-09-02 08:55:00
TOUR_20250902_10511,2025-09-02,LYON_ZONE_008,ROUTE_0087,AGENT_00212,COLLECTOR,2025-09-02 06:25:00,2025-09-02 08:55:00
TOUR_20250902_10511,2025-09-02,LYON_ZONE_008,ROUTE_0087,AGENT_00041,SUPERVISOR,2025-09-02 06:25:00,2025-09-02 08:55:00
TOUR_20250902_10512,2025-09-02,LYON_ZONE_009,ROUTE_0212,AGENT_00516,DRIVER,2025-09-02 13:38:00,2025-09-02 16:06:00
TOUR_20250902_10512,2025-09-02,LYON_ZONE_009,ROUTE_0212,AGENT_00553,COLLECTOR,2025-09-02 13:38:00,2025-09-02 16:06:00
TOUR_20250902_10512,2025-09-02,LYON_ZONE_009,ROUTE_0212,AGENT_00067,SUPERVISOR,2025-09-02 13:38:00,2025-09-02 16:06:00
TOUR_20250902_10513,2025-09-02,LYON_ZONE_010,ROUTE_0315,AGENT_00154,DRIVER,2025-09-02 07:26:00,2025-09-02 09:30:00
TOUR_20250902_10513,2025-09-02,LYON_ZONE_010,ROUTE_0315,AGENT_00741,COLLECTOR,2025-09-02 07:26:00,2025-09-02 09:30:00
TOUR_20250902_10513,2025-09-02,LYON_ZONE_010,ROUTE_0315,AGENT_00528,COLLECTOR,2025-09-02 07:26:00,2025-09-02 09:30:00
TOUR_20250902_10514,2025-09-02,LYON_ZONE_012,ROUTE_0464,AGENT_00540,DRIVER,2025-09-02 13:36:00,2025-09-02 16:05:00
TOUR_20250902_10514,2025-09-02,LYON_ZONE_012,ROUTE_0464,AGENT_00483,COLLECTOR,2025-09-02 13:36:00,2025-09-02 16:05:00
TOUR_20250902_10514,2025-09-02,LYON_ZONE_012,ROUTE_0464,AGENT_00604,COLLECTOR,2025-09-02 13:36:00,2025-09-02 16:05:00
TOUR_20250902_10515,2025-09-02,LYON_ZONE_013,ROUTE_0484,AGENT_00953,DRIVER,2025-09-02 10:29:00,2025-09-02 14:08:00
TOUR_20250902_10515,2025-09-02,LYON_ZONE_013,ROUTE_0484,AGENT_00118,COLLECTOR,2025-09-02 10:29:00,2025-09-02 14:08:00
TOUR_20250902_10516,2025-09-02,MARSEILLE_ZONE_002,ROUTE_0084,AGENT_00843,DRIVER,2025-09-02 15:25:00,2025-09-02 17:50:00
TOUR_20250902_10516,2025-09-02,MARSEILLE_ZONE_002,ROUTE_0084,AGENT_00122,COLLECTOR,2025-09-02 15:25:00,2025-09-02 17:50:00
TOUR_20250902_10517,2025-09-02,MARSEILLE_ZONE_004,ROUTE_0233,AGENT_00235,DRIVER,2025-09-02 06:48:00,2025-09-02 09:05:00
TOUR_20250902_10517,2025-09-02,MARSEILLE_ZONE_004,ROUTE_0233,AGENT_00927,COLLECTOR,2025-09-02 06:48:00,2025-09-02 09:05:00
TOUR_20250902_10518,2025-09-02,MARSEILLE_ZONE_005,ROUTE_0028,AGENT_00820,DRIVER,2025-09-02 07:51:00,2025-09-02 10:22:00
TOUR_20250902_10518,2025-09-02,MARSEILLE_ZONE_005,ROUTE_0028,AGENT_00923,COLLECTOR,2025-09-02 07:51:00,2025-09-02 10:22:00
TOUR_20250902_10518,2025-09-02,MARSEILLE_ZONE_005,ROUTE_0028,AGENT_00380,COLLECTOR,2025-09-02 07:51:00,2025-09-02 10:22:00
TOUR_20250902_10519,2025-09-02,MARSEILLE_ZONE_009,ROUTE_0322,AGENT_00938,DRIVER,2025-09-02 11:39:00,2025-09-02 13:33:00
TOUR_20250902_10519,2025-09-02,MARSEILLE_ZONE_009,ROUTE_0322,AGENT_00255,COLLECTOR,2025-09-02 11:39:00,2025-09-02 13:33:00
TOUR_20250902_10520,2025-09-02,MARSEILLE_ZONE_012,ROUTE_0490,AGENT_00482,DRIVER,2025-09-02 11:20:00,2025-09-02 14:12:00
TOUR_20250902_10520,2025-09-02,MARSEILLE_ZONE_012,ROUTE_0490,AGENT_00454,COLLECTOR,2025-09-02 11:20:00,2025-09-02 14:12:00
TOUR_20250902_10520,2025-09-02,MARSEILLE_ZONE_012,ROUTE_0490,AGENT_00260,SUPERVISOR,2025-09-02 11:20:00,2025-09-02 14:12:00
TOUR_20250902_10521,2025-09-02,MARSEILLE_ZONE_013,ROUTE_0112,AGENT_00018,DRIVER,2025-09-02 06:45:00,2025-09-02 09:03:00
TOUR_20250902_10521,2025-09-02,MARSEILLE_ZONE_013,ROUTE_0112,AGENT_00719,COLLECTOR,2025-09-02 06:45:00,2025-09-02 09:03:00
TOUR_20250902_10521,2025-09-02,MARSEILLE_ZONE_013,ROUTE_0112,AGENT_00396,COLLECTOR,2025-09-02 06:45:00,2025-09-02 09:03:00
TOUR_20250902_10522,2025-09-02,MONTPELLIER_ZONE_002,ROUTE_0168,AGENT_00326,DRIVER,2025-09-02 05:48:00,2025-09-02 08:03:00
TOUR_20250902_10522,2025-09-02,MONTPELLIER_ZONE_002,ROUTE_0168,AGENT_00353,COLLECTOR,2025-09-02 05:48:00,2025-09-02 08:03:00
TOUR_20250902_10522,2025-09-02,MONTPELLIER_ZONE_002,ROUTE_0168,AGENT_00685,SUPERVISOR,2025-09-02 05:48:00,2025-09-02 08:03:00
TOUR_20250902_10523,2025-09-02,MONTPELLIER_ZONE_003,ROUTE_0348,AGENT_00198,DRIVER,2025-09-02 07:18:00,2025-09-02 09:36:00
TOUR_20250902_10523,2025-09-02,MONTPELLIER_ZONE_003,ROUTE_0348,AGENT_00420,COLLECTOR,2025-09-02 07:18:00,2025-09-02 09:36:00
TOUR_20250902_10524,2025-09-02,MONTPELLIER_ZONE_005,ROUTE_0187,AGENT_00950,DRIVER,2025-09-02 05:49:00,2025-09-02 07:57:00
TOUR_20250902_10524,2025-09-02,MONTPELLIER_ZONE_005,ROUTE_0187,AGENT_00091,COLLECTOR,2025-09-02 05:49:00,2025-09-02 07:57:00
TOUR_20250902_10525,2025-09-02,MONTPELLIER_ZONE_006,ROUTE_0244,AGENT_00662,DRIVER,2025-09-02 06:28:00,2025-09-02 09:24:00
TOUR_20250902_10525,2025-09-02,MONTPELLIER_ZONE_006,ROUTE_0244,AGENT_00613,COLLECTOR,2025-09-02 06:28:00,2025-09-02 09:24:00
TOUR_20250902_10526,2025-09-02,MONTPELLIER_ZONE_007,ROUTE_0025,AGENT_00970,DRIVER,2025-09-02 14:32:00,2025-09-02 17:10:00
TOUR_20250902_10526,2025-09-02,MONTPELLIER_ZONE_007,ROUTE_0025,AGENT_00876,COLLECTOR,2025-09-02 14:32:00,2025-09-02 17:10:00
TOUR_20250902_10527,2025-09-02,MONTPELLIER_ZONE_010,ROUTE_0188,AGENT_00988,DRIVER,2025-09-02 06:04:00,2025-09-02 09:15:00
TOUR_20250902_10527,2025-09-02,MONTPELLIER_ZONE_010,ROUTE_0188,AGENT_00175,COLLECTOR,2025-09-02 06:04:00,2025-09-02 09:15:00
TOUR_20250902_10528,2025-09-02,MONTPELLIER_ZONE_011,ROUTE_0240,AGENT_00851,DRIVER,2025-09-02 13:02:00,2025-09-02 15:45:00
TOUR_20250902_10528,2025-09-02,MONTPELLIER_ZONE_011,ROUTE_0240,AGENT_00079,COLLECTOR,2025-09-02 13:02:00,2025-09-02 15:45:00
TOUR_20250902_10528,2025-09-02,MONTPELLIER_ZONE_011,ROUTE_0240,AGENT_00818,SUPERVISOR,2025-09-02 13:02:00,2025-09-02 15:45:00
TOUR_20250902_10529,2025-09-02,MONTPELLIER_ZONE_012,ROUTE_0334,AGENT_00849,DRIVER,2025-09-02 09:50:00,2025-09-02 13:01:00
TOUR_20250902_10529,2025-09-02,MONTPELLIER_ZONE_012,ROUTE_0334,AGENT_00189,COLLECTOR,2025-09-02 09:50:00,2025-09-02 13:01:00
TOUR_20250902_10529,2025-09-02,MONTPELLIER_ZONE_012,ROUTE_0334,AGENT_00769,COLLECTOR,2025-09-02 09:50:00,2025-09-02 13:01:00
TOUR_20250902_10530,2025-09-02,MONTPELLIER_ZONE_013,ROUTE_0037,AGENT_00806,DRIVER,2025-09-02 06:39:00,2025-09-02 09:21:00
TOUR_20250902_10530,2025-09-02,MONTPELLIER_ZONE_013,ROUTE_0037,AGENT_00905,COLLECTOR,2025-09-02 06:39:00,2025-09-02 09:21:00
TOUR_20250902_10530,2025-09-02,MONTPELLIER_ZONE_013,ROUTE_0037,AGENT_00055,COLLECTOR,2025-09-02 06:39:00,2025-09-02 09:21:00
TOUR_20250902_10531,2025-09-02,MONTPELLIER_ZONE_014,ROUTE_0163,AGENT_00301,DRIVER,2025-09-02 06:47:00,2025-09-02 09:16:00
TOUR_20250902_10531,2025-09-02,MONTPELLIER_ZONE_014,ROUTE_0163,AGENT_00948,COLLECTOR,2025-09-02 06:47:00,2025-09-02 09:16:00
TOUR_20250902_10531,2025-09-02,MONTPELLIER_ZONE_014,ROUTE_0163,AGENT_00254,COLLECTOR,2025-09-02 06:47:00,2025-09-02 09:16:00
TOUR_20250902_10532,2025-09-02,NANTES_ZONE_001,ROUTE_0282,AGENT_00300,DRIVER,2025-09-02 11:33:00,2025-09-02 13:54:00
